Курсове на българския лев към отделни чуждестранни валути и цена на златото, валидни за периода от 01.10.2021 до 31.12.2021
Период, Код, (за\курс)
01.10.2021, USD, 1, 1.68606, 
04.10.2021, USD, 1, 1.68084, 
05.10.2021, USD, 1, 1.68577, 
06.10.2021, USD, 1, 1.69453, 
07.10.2021, USD, 1, 1.6916, 
08.10.2021, USD, 1, 1.69058, 
11.10.2021, USD, 1, 1.68985, 
12.10.2021, USD, 1, 1.69263, 
13.10.2021, USD, 1, 1.6916, 
14.10.2021, USD, 1, 1.68577, 
15.10.2021, USD, 1, 1.68577, 
18.10.2021, USD, 1, 1.68548, 
19.10.2021, USD, 1, 1.6781, 
20.10.2021, USD, 1, 1.68272, 
21.10.2021, USD, 1, 1.6807, 
22.10.2021, USD, 1, 1.68171, 
25.10.2021, USD, 1, 1.68562, 
26.10.2021, USD, 1, 1.68345, 
27.10.2021, USD, 1, 1.68359, 
28.10.2021, USD, 1, 1.68708, 
29.10.2021, USD, 1, 1.67954, 
01.11.2021, USD, 1, 1.68926, 
02.11.2021, USD, 1, 1.68562, 
03.11.2021, USD, 1, 1.68926, 
04.11.2021, USD, 1, 1.69058, 
05.11.2021, USD, 1, 1.69792, 
08.11.2021, USD, 1, 1.68912, 
09.11.2021, USD, 1, 1.68941, 
10.11.2021, USD, 1, 1.69219, 
11.11.2021, USD, 1, 1.70666, 
12.11.2021, USD, 1, 1.70845, 
15.11.2021, USD, 1, 1.70904, 
16.11.2021, USD, 1, 1.72047, 
17.11.2021, USD, 1, 1.72838, 
18.11.2021, USD, 1, 1.72396, 
19.11.2021, USD, 1, 1.73528, 
22.11.2021, USD, 1, 1.7342, 
23.11.2021, USD, 1, 1.73713, 
24.11.2021, USD, 1, 1.74534, 
25.11.2021, USD, 1, 1.7427, 
26.11.2021, USD, 1, 1.7322, 
29.11.2021, USD, 1, 1.7322, 
30.11.2021, USD, 1, 1.72123, 
01.12.2021, USD, 1, 1.72868, 
02.12.2021, USD, 1, 1.72487, 
03.12.2021, USD, 1, 1.7322, 
06.12.2021, USD, 1, 1.73282, 
07.12.2021, USD, 1, 1.73759, 
08.12.2021, USD, 1, 1.73098, 
09.12.2021, USD, 1, 1.72914, 
10.12.2021, USD, 1, 1.73497, 
13.12.2021, USD, 1, 1.7342, 
14.12.2021, USD, 1, 1.72945, 
15.12.2021, USD, 1, 1.73666, 
16.12.2021, USD, 1, 1.72533, 
17.12.2021, USD, 1, 1.72624, 
20.12.2021, USD, 1, 1.73497, 
21.12.2021, USD, 1, 1.73159, 
22.12.2021, USD, 1, 1.73067, 
23.12.2021, USD, 1, 1.72929, 
29.12.2021, USD, 1, 1.73036, 
30.12.2021, USD, 1, 1.72563, 
31.12.2021, USD, 1, 1.72685, 

