Курсове на българския лев към отделни чуждестранни валути и цена на златото, валидни за периода от 01.04.2022 до 30.06.2022
Период, Код, (за\курс)
01.04.2022, USD, 1, 1.76966, 
04.04.2022, USD, 1, 1.77722, 
05.04.2022, USD, 1, 1.78305, 
06.04.2022, USD, 1, 1.79056, 
07.04.2022, USD, 1, 1.79171, 
08.04.2022, USD, 1, 1.80078, 
11.04.2022, USD, 1, 1.79434, 
12.04.2022, USD, 1, 1.80078, 
13.04.2022, USD, 1, 1.8066, 
14.04.2022, USD, 1, 1.79797, 
15.04.2022, USD, 1, 1.79797, 
18.04.2022, USD, 1, 1.79797, 
19.04.2022, USD, 1, 1.81045, 
20.04.2022, USD, 1, 1.80594, 
21.04.2022, USD, 1, 1.79648, 
26.04.2022, USD, 1, 1.83233, 
27.04.2022, USD, 1, 1.84809, 
28.04.2022, USD, 1, 1.86536, 
29.04.2022, USD, 1, 1.85563, 
03.05.2022, USD, 1, 1.85281, 
04.05.2022, USD, 1, 1.85721, 
05.05.2022, USD, 1, 1.85071, 
09.05.2022, USD, 1, 1.85229, 
10.05.2022, USD, 1, 1.85316, 
11.05.2022, USD, 1, 1.85334, 
12.05.2022, USD, 1, 1.87916, 
13.05.2022, USD, 1, 1.88332, 
16.05.2022, USD, 1, 1.87664, 
17.05.2022, USD, 1, 1.85545, 
18.05.2022, USD, 1, 1.85862, 
19.05.2022, USD, 1, 1.85827, 
20.05.2022, USD, 1, 1.84913, 
23.05.2022, USD, 1, 1.83491, 
25.05.2022, USD, 1, 1.83543, 
26.05.2022, USD, 1, 1.82839, 
27.05.2022, USD, 1, 1.82413, 
30.05.2022, USD, 1, 1.81701, 
31.05.2022, USD, 1, 1.82566, 
01.06.2022, USD, 1, 1.82583, 
02.06.2022, USD, 1, 1.82925, 
03.06.2022, USD, 1, 1.82277, 
06.06.2022, USD, 1, 1.82345, 
07.06.2022, USD, 1, 1.83439, 
08.06.2022, USD, 1, 1.82124, 
09.06.2022, USD, 1, 1.82056, 
10.06.2022, USD, 1, 1.84896, 
13.06.2022, USD, 1, 1.87071, 
14.06.2022, USD, 1, 1.87125, 
15.06.2022, USD, 1, 1.87502, 
16.06.2022, USD, 1, 1.88061, 
17.06.2022, USD, 1, 1.86518, 
20.06.2022, USD, 1, 1.85968, 
21.06.2022, USD, 1, 1.85387, 
22.06.2022, USD, 1, 1.85898, 
23.06.2022, USD, 1, 1.86394, 
24.06.2022, USD, 1, 1.85845, 
27.06.2022, USD, 1, 1.85001, 
28.06.2022, USD, 1, 1.85194, 
29.06.2022, USD, 1, 1.85968, 
30.06.2022, USD, 1, 1.88296, 

