Курсове на българския лев към отделни чуждестранни валути и цена на златото, валидни за периода от 01.04.2021 до 30.06.2021
Период, Код, (за\курс)
01.04.2021, USD, 1, 1.6651, 
02.04.2021, USD, 1, 1.6651, 
05.04.2021, USD, 1, 1.6651, 
06.04.2021, USD, 1, 1.6558, 
07.04.2021, USD, 1, 1.64577, 
08.04.2021, USD, 1, 1.64729, 
09.04.2021, USD, 1, 1.64521, 
12.04.2021, USD, 1, 1.643, 
13.04.2021, USD, 1, 1.64411, 
14.04.2021, USD, 1, 1.63476, 
15.04.2021, USD, 1, 1.63394, 
16.04.2021, USD, 1, 1.63176, 
19.04.2021, USD, 1, 1.62512, 
20.04.2021, USD, 1, 1.62296, 
21.04.2021, USD, 1, 1.62891, 
22.04.2021, USD, 1, 1.62363, 
23.04.2021, USD, 1, 1.62094, 
26.04.2021, USD, 1, 1.61839, 
27.04.2021, USD, 1, 1.61799, 
28.04.2021, USD, 1, 1.62041, 
29.04.2021, USD, 1, 1.61252, 
05.05.2021, USD, 1, 1.62918, 
07.05.2021, USD, 1, 1.62188, 
10.05.2021, USD, 1, 1.60722, 
11.05.2021, USD, 1, 1.60709, 
12.05.2021, USD, 1, 1.61399, 
13.05.2021, USD, 1, 1.61893, 
14.05.2021, USD, 1, 1.61332, 
17.05.2021, USD, 1, 1.61066, 
18.05.2021, USD, 1, 1.60025, 
19.05.2021, USD, 1, 1.60156, 
20.05.2021, USD, 1, 1.60275, 
21.05.2021, USD, 1, 1.60472, 
25.05.2021, USD, 1, 1.59477, 
26.05.2021, USD, 1, 1.59934, 
27.05.2021, USD, 1, 1.6034, 
28.05.2021, USD, 1, 1.6108, 
31.05.2021, USD, 1, 1.60301, 
01.06.2021, USD, 1, 1.59986, 
02.06.2021, USD, 1, 1.60498, 
03.06.2021, USD, 1, 1.60485, 
04.06.2021, USD, 1, 1.61412, 
07.06.2021, USD, 1, 1.60815, 
08.06.2021, USD, 1, 1.60551, 
09.06.2021, USD, 1, 1.6038, 
10.06.2021, USD, 1, 1.60656, 
11.06.2021, USD, 1, 1.61306, 
14.06.2021, USD, 1, 1.61479, 
15.06.2021, USD, 1, 1.61532, 
16.06.2021, USD, 1, 1.61319, 
17.06.2021, USD, 1, 1.63846, 
18.06.2021, USD, 1, 1.64383, 
21.06.2021, USD, 1, 1.6448, 
22.06.2021, USD, 1, 1.64438, 
23.06.2021, USD, 1, 1.63654, 
24.06.2021, USD, 1, 1.6386, 
25.06.2021, USD, 1, 1.63668, 
28.06.2021, USD, 1, 1.64217, 
29.06.2021, USD, 1, 1.64521, 
30.06.2021, USD, 1, 1.64577, 

