Курсове на българския лев към отделни чуждестранни валути и цена на златото, валидни за периода от 01.10.2022 до 31.12.2022
Период, Код, (за\курс)
03.10.2022, USD, 1, 2.0031, 
04.10.2022, USD, 1, 1.97738, 
05.10.2022, USD, 1, 1.9726, 
06.10.2022, USD, 1, 1.9836, 
07.10.2022, USD, 1, 1.99636, 
10.10.2022, USD, 1, 2.01694, 
11.10.2022, USD, 1, 2.01155, 
12.10.2022, USD, 1, 2.01507, 
13.10.2022, USD, 1, 2.00825, 
14.10.2022, USD, 1, 2.01279, 
17.10.2022, USD, 1, 2.00825, 
18.10.2022, USD, 1, 1.98864, 
19.10.2022, USD, 1, 2.00024, 
20.10.2022, USD, 1, 1.99351, 
21.10.2022, USD, 1, 2.0101, 
24.10.2022, USD, 1, 1.98541, 
25.10.2022, USD, 1, 1.9834, 
26.10.2022, USD, 1, 1.95134, 
27.10.2022, USD, 1, 1.94862, 
28.10.2022, USD, 1, 1.96546, 
31.10.2022, USD, 1, 1.9728, 
01.11.2022, USD, 1, 1.96625, 
02.11.2022, USD, 1, 1.97399, 
03.11.2022, USD, 1, 2.00536, 
04.11.2022, USD, 1, 1.98119, 
07.11.2022, USD, 1, 1.9572, 
08.11.2022, USD, 1, 1.95661, 
09.11.2022, USD, 1, 1.94823, 
10.11.2022, USD, 1, 1.96487, 
11.11.2022, USD, 1, 1.89739, 
14.11.2022, USD, 1, 1.89537, 
15.11.2022, USD, 1, 1.87988, 
16.11.2022, USD, 1, 1.87844, 
17.11.2022, USD, 1, 1.89537, 
18.11.2022, USD, 1, 1.88677, 
21.11.2022, USD, 1, 1.90887, 
22.11.2022, USD, 1, 1.90367, 
23.11.2022, USD, 1, 1.89427, 
24.11.2022, USD, 1, 1.87826, 
25.11.2022, USD, 1, 1.88514, 
28.11.2022, USD, 1, 1.86928, 
29.11.2022, USD, 1, 1.88677, 
30.11.2022, USD, 1, 1.88496, 
01.12.2022, USD, 1, 1.87089, 
02.12.2022, USD, 1, 1.85598, 
05.12.2022, USD, 1, 1.84739, 
06.12.2022, USD, 1, 1.85986, 
07.12.2022, USD, 1, 1.85756, 
08.12.2022, USD, 1, 1.85933, 
09.12.2022, USD, 1, 1.85229, 
12.12.2022, USD, 1, 1.85176, 
13.12.2022, USD, 1, 1.85475, 
14.12.2022, USD, 1, 1.83663, 
15.12.2022, USD, 1, 1.84147, 
16.12.2022, USD, 1, 1.84182, 

