Курсове на българския лев към отделни чуждестранни валути и цена на златото, валидни за периода от 01.04.2021 до 30.06.2021
Период, Код, (за\курс)
01.04.2021, GBP, 1, 2.29571, 
02.04.2021, GBP, 1, 2.29571, 
05.04.2021, GBP, 1, 2.29571, 
06.04.2021, GBP, 1, 2.29133, 
07.04.2021, GBP, 1, 2.2725, 
08.04.2021, GBP, 1, 2.26658, 
09.04.2021, GBP, 1, 2.25695, 
12.04.2021, GBP, 1, 2.2606, 
13.04.2021, GBP, 1, 2.25591, 
14.04.2021, GBP, 1, 2.2502, 
15.04.2021, GBP, 1, 2.25448, 
16.04.2021, GBP, 1, 2.25344, 
19.04.2021, GBP, 1, 2.26487, 
20.04.2021, GBP, 1, 2.26645, 
21.04.2021, GBP, 1, 2.26763, 
22.04.2021, GBP, 1, 2.25183, 
23.04.2021, GBP, 1, 2.25054, 
26.04.2021, GBP, 1, 2.24873, 
27.04.2021, GBP, 1, 2.2508, 
28.04.2021, GBP, 1, 2.24839, 
29.04.2021, GBP, 1, 2.25041, 
05.05.2021, GBP, 1, 2.267, 
07.05.2021, GBP, 1, 2.253, 
10.05.2021, GBP, 1, 2.26908, 
11.05.2021, GBP, 1, 2.27388, 
12.05.2021, GBP, 1, 2.27958, 
13.05.2021, GBP, 1, 2.27256, 
14.05.2021, GBP, 1, 2.27203, 
17.05.2021, GBP, 1, 2.26855, 
18.05.2021, GBP, 1, 2.27427, 
19.05.2021, GBP, 1, 2.26808, 
20.05.2021, GBP, 1, 2.26369, 
21.05.2021, GBP, 1, 2.27766, 
25.05.2021, GBP, 1, 2.25917, 
26.05.2021, GBP, 1, 2.26553, 
27.05.2021, GBP, 1, 2.27242, 
28.05.2021, GBP, 1, 2.28045, 
31.05.2021, GBP, 1, 2.27388, 
01.06.2021, GBP, 1, 2.26671, 
02.06.2021, GBP, 1, 2.27092, 
03.06.2021, GBP, 1, 2.27541, 
04.06.2021, GBP, 1, 2.28245, 
07.06.2021, GBP, 1, 2.27886, 
08.06.2021, GBP, 1, 2.27158, 
09.06.2021, GBP, 1, 2.27282, 
10.06.2021, GBP, 1, 2.2665, 
11.06.2021, GBP, 1, 2.28192, 
14.06.2021, GBP, 1, 2.27692, 
15.06.2021, GBP, 1, 2.27026, 
16.06.2021, GBP, 1, 2.27873, 
17.06.2021, GBP, 1, 2.28685, 
18.06.2021, GBP, 1, 2.27992, 
21.06.2021, GBP, 1, 2.28298, 
22.06.2021, GBP, 1, 2.28592, 
23.06.2021, GBP, 1, 2.28926, 
24.06.2021, GBP, 1, 2.27732, 
25.06.2021, GBP, 1, 2.27554, 
28.06.2021, GBP, 1, 2.28192, 
29.06.2021, GBP, 1, 2.2756, 
30.06.2021, GBP, 1, 2.27939, 

