Курсове на българския лев към отделни чуждестранни валути и цена на златото, валидни за периода от 01.10.2021 до 31.12.2021
Период, Код, (за\курс)
01.10.2021, GBP, 1, 2.28343, 
04.10.2021, GBP, 1, 2.28672, 
05.10.2021, GBP, 1, 2.2963, 
06.10.2021, GBP, 1, 2.30179, 
07.10.2021, GBP, 1, 2.30035, 
08.10.2021, GBP, 1, 2.30396, 
11.10.2021, GBP, 1, 2.30428, 
12.10.2021, GBP, 1, 2.30763, 
13.10.2021, GBP, 1, 2.30374, 
14.10.2021, GBP, 1, 2.31136, 
15.10.2021, GBP, 1, 2.31821, 
18.10.2021, GBP, 1, 2.31629, 
19.10.2021, GBP, 1, 2.32077, 
20.10.2021, GBP, 1, 2.31451, 
21.10.2021, GBP, 1, 2.32036, 
22.10.2021, GBP, 1, 2.31816, 
25.10.2021, GBP, 1, 2.31788, 
26.10.2021, GBP, 1, 2.32345, 
27.10.2021, GBP, 1, 2.31377, 
28.10.2021, GBP, 1, 2.31808, 
29.10.2021, GBP, 1, 2.31487, 
01.11.2021, GBP, 1, 2.31254, 
02.11.2021, GBP, 1, 2.3022, 
03.11.2021, GBP, 1, 2.30578, 
04.11.2021, GBP, 1, 2.29154, 
05.11.2021, GBP, 1, 2.28632, 
08.11.2021, GBP, 1, 2.28811, 
09.11.2021, GBP, 1, 2.29074, 
10.11.2021, GBP, 1, 2.28624, 
11.11.2021, GBP, 1, 2.2865, 
12.11.2021, GBP, 1, 2.28739, 
15.11.2021, GBP, 1, 2.29652, 
16.11.2021, GBP, 1, 2.31369, 
17.11.2021, GBP, 1, 2.32588, 
18.11.2021, GBP, 1, 2.32358, 
19.11.2021, GBP, 1, 2.33037, 
22.11.2021, GBP, 1, 2.33051, 
23.11.2021, GBP, 1, 2.32325, 
24.11.2021, GBP, 1, 2.33017, 
25.11.2021, GBP, 1, 2.32022, 
26.11.2021, GBP, 1, 2.31131, 
29.11.2021, GBP, 1, 2.31131, 
30.11.2021, GBP, 1, 2.2963, 
01.12.2021, GBP, 1, 2.30098, 
02.12.2021, GBP, 1, 2.29733, 
03.12.2021, GBP, 1, 2.29968, 
06.12.2021, GBP, 1, 2.29752, 
07.12.2021, GBP, 1, 2.30279, 
08.12.2021, GBP, 1, 2.28477, 
09.12.2021, GBP, 1, 2.28112, 
10.12.2021, GBP, 1, 2.29141, 
13.12.2021, GBP, 1, 2.29671, 
14.12.2021, GBP, 1, 2.29167, 
15.12.2021, GBP, 1, 2.30152, 
16.12.2021, GBP, 1, 2.30545, 
17.12.2021, GBP, 1, 2.29536, 
20.12.2021, GBP, 1, 2.29544, 
21.12.2021, GBP, 1, 2.29342, 
22.12.2021, GBP, 1, 2.30369, 
23.12.2021, GBP, 1, 2.32207, 
29.12.2021, GBP, 1, 2.32519, 
30.12.2021, GBP, 1, 2.33031, 
31.12.2021, GBP, 1, 2.32759, 

