Курсове на българския лев към отделни чуждестранни валути и цена на златото, валидни за периода от 01.10.2022 до 31.12.2022
Период, Код, (за\курс)
03.10.2022, GBP, 1, 2.24627, 
04.10.2022, GBP, 1, 2.24105, 
05.10.2022, GBP, 1, 2.23933, 
06.10.2022, GBP, 1, 2.23312, 
07.10.2022, GBP, 1, 2.23823, 
10.10.2022, GBP, 1, 2.22937, 
11.10.2022, GBP, 1, 2.23006, 
12.10.2022, GBP, 1, 2.22658, 
13.10.2022, GBP, 1, 2.26074, 
14.10.2022, GBP, 1, 2.25266, 
17.10.2022, GBP, 1, 2.26763, 
18.10.2022, GBP, 1, 2.24994, 
19.10.2022, GBP, 1, 2.24826, 
20.10.2022, GBP, 1, 2.24143, 
21.10.2022, GBP, 1, 2.22943, 
24.10.2022, GBP, 1, 2.24627, 
25.10.2022, GBP, 1, 2.24439, 
26.10.2022, GBP, 1, 2.25839, 
27.10.2022, GBP, 1, 2.25469, 
28.10.2022, GBP, 1, 2.27105, 
31.10.2022, GBP, 1, 2.27118, 
01.11.2022, GBP, 1, 2.27269, 
02.11.2022, GBP, 1, 2.27158, 
03.11.2022, GBP, 1, 2.2422, 
04.11.2022, GBP, 1, 2.2358, 
07.11.2022, GBP, 1, 2.2446, 
08.11.2022, GBP, 1, 2.23836, 
09.11.2022, GBP, 1, 2.22826, 
10.11.2022, GBP, 1, 2.24041, 
11.11.2022, GBP, 1, 2.23426, 
14.11.2022, GBP, 1, 2.2349, 
15.11.2022, GBP, 1, 2.23638, 
16.11.2022, GBP, 1, 2.23567, 
17.11.2022, GBP, 1, 2.23587, 
18.11.2022, GBP, 1, 2.24645, 
21.11.2022, GBP, 1, 2.25344, 
22.11.2022, GBP, 1, 2.26479, 
23.11.2022, GBP, 1, 2.2645, 
24.11.2022, GBP, 1, 2.27599, 
25.11.2022, GBP, 1, 2.27727, 
28.11.2022, GBP, 1, 2.25831, 
29.11.2022, GBP, 1, 2.26847, 
30.11.2022, GBP, 1, 2.26139, 
01.12.2022, GBP, 1, 2.28178, 
02.12.2022, GBP, 1, 2.27806, 
05.12.2022, GBP, 1, 2.27198, 
06.12.2022, GBP, 1, 2.26973, 
07.12.2022, GBP, 1, 2.26348, 
08.12.2022, GBP, 1, 2.26742, 
09.12.2022, GBP, 1, 2.27554, 
12.12.2022, GBP, 1, 2.27406, 
13.12.2022, GBP, 1, 2.28077, 
14.12.2022, GBP, 1, 2.2711, 
15.12.2022, GBP, 1, 2.2691, 
16.12.2022, GBP, 1, 2.24208, 

